row_id,tweet_id,text,raw_content,date,post_type,language,like_count,retweet_count,reply_count,retweeted_tweet,quoted_tweet,in_reply_to_screen_name,hashtags,mentioned_users,user,user_id,url,dataset_split,sampled_at
162,1801039962944545122,"Amazing how leftists say ""Biden should be doing more to get my vote"" and then also ""I would never in my life actually vote for him""","Amazing how leftists say ""Biden should be doing more to get my vote"" and then also ""I would never in my life actually vote for him""",2024-06-12,reply,en,10,0,0,False,True,,[],[],"""{'id': 1164149221626449925, 'id_str': '1164149221626449925', 'url': 'https://twitter.com/FeFe \ud83e\udd3a', 'username': 'FeFe \ud83e\udd3a', 'rawDescription': 'Commies call me nazi.\\nAnacaps call me commie.\\n\\nGrownups call me normal.', 'created': datetime.datetime(2019, 8, 21, 12, 16, 25, tzinfo=datetime.timezone.utc), 'followersCount': 253, 'friendsCount': 94, 'statusesCount': 15192, 'favouritesCount': 170030, 'listedCount': 21, 'mediaCount': 1836, 'location': 'Russian embassy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1737156937920192512/eLTfCuot_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Fefe_no_covfefe/status/1801039962944545122,,2026-02-15 17:25:41.192625
163,1801041535049269469,"@akafacehots The most corrupt criminal American, Joe Biden, says his criminal corrupt son is honorable and decent. You can hear slurping sounds all over America as the Democrats suck that slimey slop up.","@akafacehots The most corrupt criminal American, Joe Biden, says his criminal corrupt son is honorable and decent. You can hear slurping sounds all over America as the Democrats suck that slimey slop up.",2024-06-12,reply,en,0,0,0,False,False,akafacehots,[],[],"""{'id': 1589029918012506113, 'id_str': '1589029918012506113', 'url': 'https://twitter.com/Kwb-A1', 'username': 'Kwb-A1', 'rawDescription': 'Outraged at every Democrat totally ignoring all laws, the US Constitution, truth, reality, ethics, morals, honor, self respect, integrity, and Christ.', 'created': datetime.datetime(2022, 11, 5, 23, 1, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3365, 'friendsCount': 4964, 'statusesCount': 72220, 'favouritesCount': 20935, 'listedCount': 3, 'mediaCount': 0, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1634255304874672129/Cfr0olAQ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/a1kwb1/status/1801041535049269469,,2026-02-15 17:25:41.192625
164,1801041232396780014,@EPorpoises @suevotesblue @Bronconation_80 @BidenHQ How is that problem? Also why did Putin attack Ukraine? Oh right Biden is weak. And that investigation became true and legit.  But you keep supporting the Russian Putin.,@EPorpoises @suevotesblue @Bronconation_80 @BidenHQ How is that problem? Also why did Putin attack Ukraine? Oh right Biden is weak. And that investigation became true and legit.  But you keep supporting the Russian Putin.,2024-06-12,reply,en,0,0,2,False,False,EPorpoises,[],[],"""{'id': 1658642978251096065, 'id_str': '1658642978251096065', 'url': 'https://twitter.com/Brian Michael\u2019s', 'username': 'Brian Michael\u2019s', 'rawDescription': '', 'created': datetime.datetime(2023, 5, 17, 1, 18, 9, tzinfo=datetime.timezone.utc), 'followersCount': 205, 'friendsCount': 60, 'statusesCount': 19661, 'favouritesCount': 437, 'listedCount': 18, 'mediaCount': 2606, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1722368898891399168/AY-1dXbb_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/BrianMi04325794/status/1801041232396780014,,2026-02-15 17:25:41.192625
165,1801040066745127215,"@EdKrassen It’s so weird how absolutely awful the entire Trump family has been talked about for 8 years, but the moment anyone points out anything about the biden crime family, the left gets their panties in a bunch. Maybe the right should start playing the lefts way.","@EdKrassen It’s so weird how absolutely awful the entire Trump family has been talked about for 8 years, but the moment anyone points out anything about the biden crime family, the left gets their panties in a bunch. Maybe the right should start playing the lefts way.",2024-06-12,reply,en,0,0,0,False,False,EdKrassen,[],[],"""{'id': 861373232, 'id_str': '861373232', 'url': 'https://twitter.com/Becky', 'username': 'Becky', 'rawDescription': 'Conservative Dentist and Mom\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2012, 10, 4, 13, 11, 18, tzinfo=datetime.timezone.utc), 'followersCount': 159, 'friendsCount': 717, 'statusesCount': 1184, 'favouritesCount': 3639, 'listedCount': 0, 'mediaCount': 20, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1668573002655584257/K1nyqJK1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Beckyacs/status/1801040066745127215,,2026-02-15 17:25:41.192625
166,1801040439719391507,"@hnryjonesjr @PhillConklin @Jaythagawddd @GraceRandolph you dont like even know what your saying. the western world was always run by fascists. you just want a conservative white supremacist to be incharge instead of liberal one. also i always  cared about Palestine and its freedom, your the one just finding about it.","@hnryjonesjr @PhillConklin @Jaythagawddd @GraceRandolph you dont like even know what your saying. the western world was always run by fascists. you just want a conservative white supremacist to be incharge instead of liberal one. also i always  cared about Palestine and its freedom, your the one just finding about it.",2024-06-12,reply,en,0,0,1,False,False,hnryjonesjr,[],[],"""{'id': 856817419813257222, 'id_str': '856817419813257222', 'url': 'https://twitter.com/\ud83c\uddf5\ud83c\uddf8sam kam\ud83c\uddf5\ud83c\uddf8free Palestine', 'username': '\ud83c\uddf5\ud83c\uddf8sam kam\ud83c\uddf5\ud83c\uddf8free Palestine', 'rawDescription': '~~\ud835\udcbd\ud835\udc5c\ud835\udcc2\ud835\udc52 \ud835\udcbe\ud835\udcc8 \ud835\udccc\ud835\udcbd\ud835\udc52\ud835\udcc7\ud835\udc52 \ud835\udcc9\ud835\udcbd\ud835\udc52 \ud835\udcbd\ud835\udc52\ud835\udcb6\ud835\udcc7\ud835\udcc9 \ud835\udcbe\ud835\udcc8 ~~\ud835\udcae\ud835\udcb6\ud835\udcbe\ud835\udc9f\ud835\udcb6 \ud835\udcb6\ud835\udcc7\ud835\udc52 \ud835\udcc2\ud835\udcce \ud835\udcc5\ud835\udcb6\ud835\udcc7\ud835\udc52\ud835\udcc3\ud835\udcc9\ud835\udcc8', 'created': datetime.datetime(2017, 4, 25, 10, 29, 26, tzinfo=datetime.timezone.utc), 'followersCount': 233, 'friendsCount': 78, 'statusesCount': 6158, 'favouritesCount': 6202, 'listedCount': 0, 'mediaCount': 814, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1552993399577403393/FzI9FjGc_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/SaiDa_Gdragon/status/1801040439719391507,,2026-02-15 17:25:41.192625
167,1801041726330577015,"Y’all are weird for getting so bent out of shape when a wrestler or celebrity shares something to do with a politician you don’t like. Even if Logan Paul did that video with Biden I’d think it was cool. It’s fun, chill.","Y’all are weird for getting so bent out of shape when a wrestler or celebrity shares something to do with a politician you don’t like. Even if Logan Paul did that video with Biden I’d think it was cool. It’s fun, chill.",2024-06-12,reply,en,0,0,0,False,False,,[],[],"""{'id': 1501268247865446406, 'id_str': '1501268247865446406', 'url': 'https://twitter.com/NITRO', 'username': 'NITRO', 'rawDescription': 'Just a guy from Baltimore who loves his family, wrestling and football.', 'created': datetime.datetime(2022, 3, 8, 18, 47, 5, tzinfo=datetime.timezone.utc), 'followersCount': 1803, 'friendsCount': 1790, 'statusesCount': 8646, 'favouritesCount': 15572, 'listedCount': 1, 'mediaCount': 1657, 'location': 'Charm City', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1808962730780426240/_ndruCFi_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/CharmCityNitro/status/1801041726330577015,,2026-02-15 17:25:41.192625
168,1801039240433668129,"@BidensWins The Biden Inflation Tracker

Since Biden took office in January 2021, Americans have faced increasingly higher prices for food, gasoline, and other  household items. And while prices have been going up, wages have been going down, placing additional stress on family finances.","@BidensWins The Biden Inflation Tracker

Since Biden took office in January 2021, Americans have faced increasingly higher prices for food, gasoline, and other  household items. And while prices have been going up, wages have been going down, placing additional stress on family finances.",2024-06-12,reply,en,0,0,0,False,False,harris_wins,[],[],"""{'id': 2540356166, 'id_str': '2540356166', 'url': 'https://twitter.com/jim bob bubba', 'username': 'jim bob bubba', 'rawDescription': 'MAGA patriot who believes in Truth, Justice and the American Way', 'created': datetime.datetime(2014, 6, 1, 22, 0, 8, tzinfo=datetime.timezone.utc), 'followersCount': 62, 'friendsCount': 23, 'statusesCount': 7161, 'favouritesCount': 183, 'listedCount': 0, 'mediaCount': 38, 'location': \""what's it to ya !!\"", 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1618583985969324033/yuWIZqbb_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/JimBubba1/status/1801039240433668129,,2026-02-15 17:25:41.192625
169,1801039565001552031,"@14AmendSec3 @StevieR60 @kyleRocks13 @TrumpDailyPosts @DonaldJTrumpJr Lol, at age 77?? THAT freak?","@14AmendSec3 @StevieR60 @kyleRocks13 @TrumpDailyPosts @DonaldJTrumpJr Lol, at age 77?? THAT freak?",2024-06-12,reply,en,0,0,0,False,False,14AmendSec3,[],[],"""{'id': 1290108664758640640, 'id_str': '1290108664758640640', 'url': 'https://twitter.com/The Devil Wears MAGA \ud83c\udf1e', 'username': 'The Devil Wears MAGA \ud83c\udf1e', 'rawDescription': \""The voice whisperer\\n\\n- Vengeful Pacifist -\\n\\nI make my own memes, wash my own socks\\nThere's gonna be fun and lots of laughter\"", 'created': datetime.datetime(2020, 8, 3, 2, 14, 17, tzinfo=datetime.timezone.utc), 'followersCount': 831, 'friendsCount': 1241, 'statusesCount': 33140, 'favouritesCount': 55498, 'listedCount': 2, 'mediaCount': 15133, 'location': 'The mild, mild West', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1631104128976924673/O6UeaNUh_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/ThronalDump/status/1801039565001552031,,2026-02-15 17:25:41.192625
170,1801041256933667194,"@stbrnoldfrt @JuddLegum @NCGOP @markrobinsonNC @GOP oh yeah, Repubs have cornered the market when it comes to violating campaign finance law and grifting from the voters........if that's true then why do the Dems always out raise the Repubs and how do they garner more money from the ultra wealthy? Dems raised $964 million in","@stbrnoldfrt @JuddLegum @NCGOP @markrobinsonNC @GOP oh yeah, Repubs have cornered the market when it comes to violating campaign finance law and grifting from the voters........if that's true then why do the Dems always out raise the Repubs and how do they garner more money from the ultra wealthy? Dems raised $964 million in",2024-06-12,reply,en,0,0,0,False,False,stbrnoldfrt,[],[],"""{'id': 1598829662893150208, 'id_str': '1598829662893150208', 'url': 'https://twitter.com/KHSSCOTTIE', 'username': 'KHSSCOTTIE', 'rawDescription': \""Conservative and baby boomer. Made a career working in the coatings business but love grandchildren and retirement more. No DM's and No Porn........\"", 'created': datetime.datetime(2022, 12, 3, 0, 1, 42, tzinfo=datetime.timezone.utc), 'followersCount': 1315, 'friendsCount': 1546, 'statusesCount': 4980, 'favouritesCount': 57, 'listedCount': 38, 'mediaCount': 288, 'location': 'Vancouver, WA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633660893291773960/gcX0iHLl_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/KHSSCOTTIE/status/1801041256933667194,,2026-02-15 17:25:41.192625
171,1801038976146620437,"FEC Complaint Targets Joe Biden and Alvin Bragg Over Alleged Violations , more details : https://t.co/OU1bnslfIz","FEC Complaint Targets Joe Biden and Alvin Bragg Over Alleged Violations , more details : https://t.co/OU1bnslfIz",2024-06-12,reply,en,0,0,0,False,False,,[],[],"""{'id': 44889331, 'id_str': '44889331', 'url': 'https://twitter.com/FL GOP Majority', 'username': 'FL GOP Majority', 'rawDescription': 'Representing the 75 Republican members in the majority party of the Florida House. Representative @SteveCrisafulli - Majority Leader', 'created': datetime.datetime(2009, 6, 5, 13, 18, 32, tzinfo=datetime.timezone.utc), 'followersCount': 68, 'friendsCount': 104, 'statusesCount': 15099, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 4092, 'location': 'USA, Louisiana', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/649601888619393025/3dk7azPm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/MAJORScheerst/status/1801038976146620437,,2026-02-15 17:25:41.192625
172,1801039155742331173,"@ScottPresler @TruthWarriorFJB Been writing this on my receipts since the weekend when he made the proclamation!  🤠🇺🇸
#Trump2024","@ScottPresler @TruthWarriorFJB Been writing this on my receipts since the weekend when he made the proclamation!  🤠🇺🇸
#Trump2024",2024-06-12,reply,en,2,0,0,False,False,ScottPresler,[],[],"""{'id': 1435995017819168777, 'id_str': '1435995017819168777', 'url': 'https://twitter.com/SpursFanPax', 'username': 'SpursFanPax', 'rawDescription': 'Tottenham Hotspurs Fan, US Army Veteran, Retired LE/Corrections, Performing Artist, Conservative, Investor, Loving Life! \ud83e\udd20', 'created': datetime.datetime(2021, 9, 9, 15, 55, 17, tzinfo=datetime.timezone.utc), 'followersCount': 1803, 'friendsCount': 2082, 'statusesCount': 57993, 'favouritesCount': 103065, 'listedCount': 16, 'mediaCount': 6908, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1653088526047625242/AGJ1MsSx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/TottSpursPax/status/1801039155742331173,,2026-02-15 17:25:41.192625
173,1801040308454510677,Nevada governor tells Biden he's in danger of losing critical state over high prices: 'Just doesn't get it' https://t.co/F5ZyzK61hz,Nevada governor tells Biden he's in danger of losing critical state over high prices: 'Just doesn't get it' https://t.co/F5ZyzK61hz,2024-06-12,reply,en,393,63,56,False,False,,[],[],"""{'id': 1367531, 'id_str': '1367531', 'url': 'https://twitter.com/Fox News', 'username': 'Fox News', 'rawDescription': \""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv\"", 'created': datetime.datetime(2007, 3, 17, 19, 1, 26, tzinfo=datetime.timezone.utc), 'followersCount': 24827339, 'friendsCount': 262, 'statusesCount': 622830, 'favouritesCount': 2, 'listedCount': 76899, 'mediaCount': 155017, 'location': 'U.S.A.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591278197844414464/O6Fp0hFB_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/FoxNews/status/1801040308454510677,,2026-02-15 17:25:41.192625
174,1801041031867322808,"@RpsAgainstTrump @AdamKinzinger Christopher Wray, FBI has just informed congress AGAINNNN, the dangers occurring all over America. Isis is here, gangs popping up rapidly, Cartels in every state. Get ready America your life is more and more insecure but hey, it comes as no surprise. Thank Biden for all of it.","@RpsAgainstTrump @AdamKinzinger Christopher Wray, FBI has just informed congress AGAINNNN, the dangers occurring all over America. Isis is here, gangs popping up rapidly, Cartels in every state. Get ready America your life is more and more insecure but hey, it comes as no surprise. Thank Biden for all of it.",2024-06-12,reply,en,0,0,0,False,False,RpsAgainstTrump,[],[],"""{'id': 1555453613173919744, 'id_str': '1555453613173919744', 'url': 'https://twitter.com/NaeraW', 'username': 'NaeraW', 'rawDescription': '', 'created': datetime.datetime(2022, 8, 5, 7, 20, 42, tzinfo=datetime.timezone.utc), 'followersCount': 68, 'friendsCount': 27, 'statusesCount': 3880, 'favouritesCount': 254, 'listedCount': 0, 'mediaCount': 72, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1555453730341785601/4aTxFESo_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/kanui1234/status/1801041031867322808,,2026-02-15 17:25:41.192625
175,1801039109621727556,"#StupidTrumpVoters If the GOP wins in November, people like this will be in charge, making decisions that affect your life.","#StupidTrumpVoters If the GOP wins in November, people like this will be in charge, making decisions that affect your life.",2024-06-12,reply,en,2,0,1,False,True,,[],[],"""{'id': 1118964780495142912, 'id_str': '1118964780495142912', 'url': 'https://twitter.com/Angel Eyes \ud83c\uddfa\ud83c\uddf8', 'username': 'Angel Eyes \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Blocked by Jordan Peterson, LibsOfTikTok & other \""free speech warriors.\"" \ud83e\udd23 #AI #softwaredevelopment #epistemology #EpistemicCrisis #ClimateChange #TrumpRussia', 'created': datetime.datetime(2019, 4, 18, 19, 49, 27, tzinfo=datetime.timezone.utc), 'followersCount': 7684, 'friendsCount': 8231, 'statusesCount': 91691, 'favouritesCount': 196810, 'listedCount': 4, 'mediaCount': 3378, 'location': 'Manhattan/Bethesda/Plano', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1240787799936241664/7KhgA7sB_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/AngelEyesNYC/status/1801039109621727556,,2026-02-15 17:25:41.192625
